Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
481,Saturday,S002,Chicken Burger,700,,No,No,10710.0,rainy,4.8,1.1
482,Sunday,S002,Chicken Burger,700,,No,No,11730.0,cold,4.8,1.1
483,Monday,S002,Chicken Burger,700,,No,No,8670.0,cold,4.8,1.1
484,Tuesday,S002,Chicken Burger,700,,No,No,8840.0,cold,4.8,1.1
485,Wednesday,S002,Chicken Burger,700,,No,No,8840.0,humid,4.8,1.1
486,Thursday,S002,Chicken Burger,700,,No,No,8670.0,rainy,4.8,1.1
487,Friday,S002,Chicken Burger,700,,No,No,12410.0,cold,4.8,1.1
488,Saturday,S002,Chicken Burger,700,,No,No,11390.0,rainy,4.8,1.1
489,Sunday,S002,Chicken Burger,700,,No,No,11390.0,hot,4.8,1.1
490,Monday,S002,Chicken Burger,700,,No,No,8500.0,cold,4.8,1.1
491,Tuesday,S002,Chicken Burger,700,,No,No,8840.0,cold,4.8,1.1
492,Wednesday,S002,Chicken Burger,700,,No,No,9010.0,cold,4.8,1.1
493,Thursday,S002,Chicken Burger,700,,No,No,9010.0,rainy,4.8,1.1
494,Friday,S002,Chicken Burger,700,,No,No,11730.0,humid,4.8,1.1
495,Saturday,S002,Chicken Burger,700,,No,No,10710.0,rainy,4.8,1.1
496,Sunday,S002,Chicken Burger,700,,No,No,10880.0,rainy,4.8,1.1
497,Monday,S002,Chicken Burger,700,,No,No,7650.0,rainy,4.8,1.1
498,Tuesday,S002,Chicken Burger,700,,No,No,8840.0,cold,4.8,1.1
499,Wednesday,S002,Chicken Burger,700,,No,No,8330.0,rainy,4.8,1.1
500,Thursday,S002,Chicken Burger,700,,No,No,10030.0,cold,4.8,1.1
501,Friday,S002,Chicken Burger,700,,No,No,11560.0,hot,4.8,1.1
502,Saturday,S002,Chicken Burger,700,,No,No,12070.0,cold,4.8,1.1
503,Sunday,S002,Chicken Burger,700,,No,No,11050.0,humid,4.8,1.1
504,Monday,S002,Chicken Burger,700,,No,No,7990.0,humid,4.8,1.1
505,Tuesday,S002,Chicken Burger,700,,No,No,8500.0,hot,4.8,1.1
506,Wednesday,S002,Chicken Burger,700,,No,No,9350.0,cold,4.8,1.1
507,Thursday,S002,Chicken Burger,700,,No,No,9520.0,cold,4.8,1.1
508,Friday,S002,Chicken Burger,700,,No,No,11220.0,rainy,4.8,1.1
509,Saturday,S002,Chicken Burger,700,,No,No,11560.0,hot,4.8,1.1
510,Sunday,S002,Chicken Burger,700,,No,No,11050.0,rainy,4.8,1.1
511,Monday,S002,Chicken Burger,700,,No,No,8160.0,rainy,4.8,1.1
512,,S002,Chicken Burger,700,,No,No,8330.0,humid,4.8,1.1
513,Wednesday,S002,Chicken Burger,700,,No,No,8330.0,rainy,4.8,1.1
514,Thursday,S002,Chicken Burger,700,,No,No,9010.0,very cold,4.8,1.1
515,Friday,S002,Chicken Burger,700,,No,No,12410.0,cold,4.8,1.1
516,Saturday,S002,Chicken Burger,700,,No,No,11730.0,very cold,4.8,1.1
517,Sunday,S002,Chicken Burger,700,,No,No,9010.0,rainy,4.8,1.1
518,Monday,S002,Chicken Burger,700,,No,No,6970.0,hot,4.8,1.1
519,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,humid,4.8,1.1
520,Wednesday,S002,Chicken Burger,700,,No,No,6970.0,rainy,4.8,1.1
521,Thursday,S002,Chicken Burger,700,,No,No,7480.0,very cold,4.8,1.1
522,Friday,S002,Chicken Burger,700,,No,No,10540.0,cold,4.8,1.1
523,Saturday,S002,Chicken Burger,700,,No,No,9520.0,hot,4.8,1.1
524,Sunday,S002,Chicken Burger,700,,No,No,9350.0,very cold,4.8,1.1
525,Monday,S002,Chicken Burger,700,,No,No,6970.0,cold,4.8,1.1
526,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,rainy,4.8,1.1
527,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,cold,4.8,1.1
528,Thursday,S002,Chicken Burger,700,,No,No,7820.0,cold,4.8,1.1
529,Friday,S002,Chicken Burger,700,,No,No,9860.0,hot,4.8,1.1
530,Saturday,S002,Chicken Burger,700,,No,No,10200.0,cold,4.8,1.1
531,Sunday,S002,Chicken Burger,700,,No,No,9520.0,cold,4.8,1.1
532,Monday,S002,Chicken Burger,700,,No,No,6970.0,humid,4.8,1.1
533,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,humid,4.8,1.1
534,Wednesday,S002,Chicken Burger,700,,No,No,7650.0,cold,4.8,1.1
535,Thursday,S002,Chicken Burger,700,,No,No,7480.0,humid,4.8,1.1
536,Friday,S002,Chicken Burger,700,,No,No,9520.0,rainy,4.8,1.1
537,Saturday,S002,Chicken Burger,700,,No,No,10030.0,cold,4.8,1.1
538,Sunday,S002,Chicken Burger,700,,No,No,8840.0,rainy,4.8,1.1
539,Monday,S002,Chicken Burger,700,,No,No,6800.0,humid,4.8,1.1
540,Tuesday,S002,Chicken Burger,700,,No,No,7140.0,very cold,4.8,1.1
541,Wednesday,S002,Chicken Burger,700,,No,No,7140.0,humid,4.8,1.1
542,Thursday,S002,Chicken Burger,700,,No,No,7480.0,very cold,4.8,1.1
543,Friday,S002,Chicken Burger,700,,No,No,9010.0,rainy,4.8,1.1
544,Saturday,S002,Chicken Burger,700,,No,No,9520.0,humid,4.8,1.1
545,Sunday,S002,Chicken Burger,700,,No,No,8670.0,hot,4.8,1.1
546,Monday,S002,Chicken Burger,700,,No,No,5950.0,very hot,4.8,1.1
547,Tuesday,S002,Chicken Burger,700,,No,No,6460.0,very cold,4.8,1.1
548,Wednesday,S002,Chicken Burger,700,,No,No,6800.0,very cold,4.8,1.1
549,Thursday,S002,Chicken Burger,700,,No,No,6970.0,very hot,4.8,1.1
550,Friday,S002,Chicken Burger,700,,No,No,8670.0,humid,4.8,1.1
551,Saturday,S002,Chicken Burger,700,,No,No,8670.0,humid,4.8,1.1
552,Sunday,S002,Chicken Burger,700,,No,No,8160.0,very hot,4.8,1.1
553,Monday,S002,Chicken Burger,700,,No,No,6800.0,cold,4.8,1.1
554,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,cold,4.8,1.1
555,Wednesday,S002,Chicken Burger,700,,No,No,6460.0,rainy,4.8,1.1
556,Thursday,S002,Chicken Burger,700,,No,No,7140.0,cold,4.8,1.1
557,Friday,S002,Chicken Burger,700,,No,No,9690.0,cold,4.8,1.1
558,Saturday,S002,Chicken Burger,700,,No,No,8840.0,very cold,4.8,1.1
559,Sunday,S002,Chicken Burger,700,,No,No,9010.0,hot,4.8,1.1
560,Monday,S002,Chicken Burger,700,,No,No,6120.0,very cold,4.8,1.1
561,Tuesday,S002,Chicken Burger,700,,No,No,6290.0,rainy,4.8,1.1
562,Wednesday,S002,Chicken Burger,700,,No,No,6630.0,humid,4.8,1.1
563,Thursday,S002,Chicken Burger,700,,No,No,6800.0,hot,7.0,1.0
564,Friday,S002,Chicken Burger,700,,No,No,8500.0,humid,7.0,1.0
565,Saturday,S002,Chicken Burger,700,,No,No,8160.0,humid,7.0,1.0
566,Sunday,S002,Chicken Burger,700,,No,No,8330.0,hot,7.0,1.0
567,Monday,S002,Chicken Burger,700,,No,No,6800.0,cold,7.0,1.0
568,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,humid,7.0,1.0
569,Wednesday,S002,Chicken Burger,700,,No,No,6970.0,cold,7.0,1.0
570,Thursday,S002,Chicken Burger,700,,No,No,6800.0,rainy,7.0,1.0
571,Friday,S002,Chicken Burger,700,,No,No,8670.0,humid,7.0,1.0
572,Saturday,S002,Chicken Burger,700,,No,No,8500.0,rainy,7.0,1.0
573,Sunday,S002,Chicken Burger,700,,No,No,8160.0,rainy,7.0,1.0
574,Monday,S002,Chicken Burger,700,,No,No,6120.0,rainy,7.0,1.0
575,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,hot,7.0,1.0
576,Wednesday,S002,Chicken Burger,700,,No,No,6630.0,rainy,7.0,1.0
577,Thursday,S002,Chicken Burger,700,,No,No,6630.0,rainy,7.0,1.0
578,Friday,S002,Chicken Burger,700,Disc,No,No,8568.0,rainy,7.0,1.0
579,Saturday,S002,Chicken Burger,700,Disc,No,No,8721.0,very cold,7.0,1.0
580,Sunday,S002,Chicken Burger,700,Disc,No,No,8568.0,hot,7.0,1.0
581,Monday,S002,Chicken Burger,700,Disc,No,No,6273.0,very cold,7.0,1.0
582,Tuesday,S002,Chicken Burger,700,Disc,No,No,6426.0,hot,7.0,1.0
583,Wednesday,S002,Chicken Burger,700,Disc,No,No,6273.0,humid,7.0,1.0
584,Thursday,S002,Chicken Burger,700,Disc,No,No,6579.0,very cold,7.0,1.0
585,Friday,S002,Chicken Burger,700,Disc,No,No,9180.0,very cold,7.0,1.0
586,Saturday,S002,Chicken Burger,700,Disc,No,No,9639.0,cold,7.0,1.0
587,Sunday,S002,Chicken Burger,700,Disc,No,No,8415.0,rainy,7.0,1.0
588,Monday,S002,Chicken Burger,700,Disc,No,No,5967.0,rainy,7.0,1.0
589,Tuesday,S002,Chicken Burger,700,Disc,No,No,6273.0,rainy,7.0,1.0
590,Wednesday,S002,Chicken Burger,700,Disc,No,No,6273.0,rainy,7.0,1.0
591,Thursday,S002,Chicken Burger,700,Disc,No,No,7191.0,very cold,7.0,1.0
592,Friday,S002,Chicken Burger,700,Disc,No,No,8874.0,humid,7.0,1.0
593,Saturday,S002,Chicken Burger,700,Disc,No,No,8415.0,rainy,7.0,1.0
594,Sunday,S002,Chicken Burger,700,,No,No,7820.0,rainy,7.0,1.0
595,Monday,S002,Chicken Burger,700,,No,No,6290.0,hot,7.0,1.0
596,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,cold,7.0,1.0
597,Wednesday,S002,Chicken Burger,700,,No,No,6630.0,very hot,7.0,1.0
598,Thursday,S002,Chicken Burger,700,,No,No,7310.0,cold,7.0,1.0
599,Friday,S002,Chicken Burger,700,,No,No,8160.0,rainy,7.0,1.0
600,Saturday,S002,Chicken Burger,700,,No,No,9010.0,hot,7.0,1.0
601,Sunday,S002,Chicken Burger,700,,No,No,9180.0,cold,7.0,1.0
602,Monday,S002,Chicken Burger,700,,No,No,6120.0,humid,7.0,1.0
603,Tuesday,S002,Chicken Burger,700,,No,No,6120.0,hot,7.0,1.0
604,Wednesday,S002,Chicken Burger,700,,No,No,6800.0,hot,7.0,1.0
605,Thursday,S002,Chicken Burger,700,,No,No,6290.0,rainy,7.0,1.0
606,Friday,S002,Chicken Burger,700,,No,No,9350.0,rainy,7.0,1.0
607,Saturday,S002,Chicken Burger,700,,No,No,9520.0,very cold,7.0,1.0
608,Sunday,S002,Chicken Burger,700,,No,No,8500.0,rainy,7.0,1.0
609,Monday,S002,Chicken Burger,700,,No,No,6970.0,cold,7.0,1.0
610,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,humid,7.0,1.0
611,Wednesday,S002,Chicken Burger,700,,No,No,7140.0,hot,7.0,1.0
612,Thursday,S002,Chicken Burger,700,,No,No,7480.0,humid,7.0,1.0
613,Friday,S002,Chicken Burger,700,,No,No,9350.0,rainy,7.0,1.0
614,Saturday,S002,Chicken Burger,700,,No,No,9180.0,rainy,7.0,1.0
615,Sunday,S002,Chicken Burger,700,,No,No,9350.0,very cold,7.0,1.0
616,Monday,S002,Chicken Burger,700,,No,No,7140.0,cold,7.0,1.0
617,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,very hot,7.0,1.0
618,Wednesday,S002,Chicken Burger,700,,No,No,7310.0,cold,7.0,1.0
619,Thursday,S002,Chicken Burger,700,,No,No,7310.0,hot,7.0,1.0
620,Friday,S002,Chicken Burger,700,,No,No,10030.0,hot,7.0,1.0
621,Saturday,S002,Chicken Burger,700,,No,No,9180.0,rainy,7.0,1.0
622,Sunday,S002,Chicken Burger,700,,No,No,9010.0,rainy,7.0,1.0
623,Monday,S002,Chicken Burger,700,,No,No,6970.0,hot,7.0,1.0
624,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,humid,7.0,1.0
625,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,cold,7.0,1.0
626,Thursday,S002,Chicken Burger,700,,No,No,7990.0,cold,7.0,1.0
627,Friday,S002,Chicken Burger,700,,No,No,10200.0,cold,7.0,1.0
628,Saturday,S002,Chicken Burger,700,,No,No,9180.0,rainy,7.0,1.0
629,Sunday,S002,Chicken Burger,700,,No,No,9180.0,humid,7.0,1.0
630,Monday,S002,Chicken Burger,700,,No,No,6800.0,rainy,7.0,1.0
631,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,humid,7.0,1.0
632,Wednesday,S002,Chicken Burger,700,,No,No,7310.0,cold,7.0,1.0
633,Thursday,S002,Chicken Burger,700,,No,No,7310.0,very cold,7.0,1.0
634,Friday,S002,Chicken Burger,700,,No,No,9520.0,hot,7.0,1.0
635,Saturday,S002,Chicken Burger,700,,No,No,9350.0,hot,7.0,1.0
636,Sunday,S002,Chicken Burger,700,,No,No,9520.0,hot,7.0,1.0
637,Monday,S002,Chicken Burger,700,,No,No,6630.0,humid,7.0,1.0
638,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,hot,7.0,1.0
639,Wednesday,S002,Chicken Burger,700,,No,No,7650.0,cold,7.0,1.0
640,Thursday,S002,Chicken Burger,700,,No,No,6970.0,rainy,7.0,1.0
641,Friday,S002,Chicken Burger,700,,No,No,9520.0,rainy,7.0,1.0
642,Saturday,S002,Chicken Burger,700,,No,No,9010.0,very hot,7.0,1.0
643,Sunday,S002,Chicken Burger,700,,No,No,9520.0,cold,7.0,1.0
644,Monday,S002,Chicken Burger,700,,No,No,6800.0,very cold,7.0,1.0
645,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,very hot,7.0,1.0
646,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,cold,7.0,1.0
647,Thursday,S002,Chicken Burger,700,,No,No,7650.0,humid,7.0,1.0
648,Friday,S002,Chicken Burger,700,,No,No,10030.0,cold,7.0,1.0
649,Saturday,S002,Chicken Burger,700,,No,No,9010.0,very hot,7.0,1.0
650,Sunday,S002,Chicken Burger,700,,No,No,8840.0,very cold,7.0,1.0
651,Monday,S002,Chicken Burger,700,,No,No,6800.0,humid,5.5,1.1
652,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,very hot,5.5,1.1
653,Wednesday,S002,Chicken Burger,700,,No,No,6970.0,rainy,5.5,1.1
654,Thursday,S002,Chicken Burger,700,,No,No,7480.0,very cold,5.5,1.1
655,Friday,S002,Chicken Burger,700,,No,No,9690.0,very cold,5.5,1.1
656,Saturday,S002,Chicken Burger,700,,No,No,9690.0,hot,5.5,1.1
657,Sunday,S002,Chicken Burger,700,,No,No,9860.0,cold,5.5,1.1
658,Monday,S002,Chicken Burger,700,,No,No,6970.0,cold,5.5,1.1
659,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,hot,5.5,1.1
660,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,cold,5.5,1.1
661,Thursday,S002,Chicken Burger,700,,No,No,7820.0,hot,5.5,1.1
662,Friday,S002,Chicken Burger,700,,No,No,10200.0,cold,5.5,1.1
663,Saturday,S002,Chicken Burger,700,,No,No,9520.0,hot,5.5,1.1
664,Sunday,S002,Chicken Burger,700,,No,No,8670.0,rainy,5.5,1.1
665,Monday,S002,Chicken Burger,700,,No,No,6630.0,very cold,5.5,1.1
666,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,rainy,5.5,1.1
667,Wednesday,S002,Chicken Burger,700,,No,No,7140.0,hot,5.5,1.1
668,Thursday,S002,Chicken Burger,700,,No,No,9520.0,cold,5.5,1.1
669,Friday,S002,Chicken Burger,700,,No,No,8330.0,hot,5.5,1.1
670,Saturday,S002,Chicken Burger,700,,No,No,10200.0,cold,5.5,1.1
671,Sunday,S002,Chicken Burger,700,,No,No,9010.0,rainy,5.5,1.1
672,Monday,S002,Chicken Burger,700,,No,No,6800.0,very cold,5.5,1.1
673,Tuesday,S002,Chicken Burger,700,,No,No,6630.0,rainy,5.5,1.1
674,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,cold,5.5,1.1
675,Thursday,S002,Chicken Burger,700,,No,No,7820.0,cold,5.5,1.1
676,Friday,S002,Chicken Burger,700,,No,No,9860.0,humid,5.5,1.1
677,Saturday,S002,Chicken Burger,700,,No,No,9520.0,hot,5.5,1.1
678,Sunday,S002,Chicken Burger,700,,No,No,8840.0,very hot,5.5,1.1
679,Monday,S002,Chicken Burger,700,,No,No,6630.0,humid,5.5,1.1
680,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,very cold,5.5,1.1
681,Wednesday,S002,Chicken Burger,700,,No,No,6630.0,rainy,5.5,1.1
682,Thursday,S002,Chicken Burger,700,,No,No,7990.0,cold,5.5,1.1
683,Friday,S002,Chicken Burger,700,,No,No,9520.0,rainy,5.5,1.1
684,Saturday,S002,Chicken Burger,700,,No,No,9690.0,humid,5.5,1.1
685,Sunday,S002,Chicken Burger,700,,No,No,9180.0,humid,5.5,1.1
686,Monday,S002,Chicken Burger,700,,No,No,6970.0,cold,5.5,1.1
687,Tuesday,S002,Chicken Burger,700,,No,No,7480.0,cold,5.5,1.1
688,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,cold,5.5,1.1
689,Thursday,S002,Chicken Burger,700,,No,No,7480.0,humid,5.5,1.1
690,Friday,S002,Chicken Burger,700,,No,No,10540.0,cold,5.5,1.1
691,Saturday,S002,Chicken Burger,700,,No,No,10200.0,cold,5.5,1.1
692,Sunday,S002,Chicken Burger,700,,No,No,9010.0,rainy,5.5,1.1
693,Monday,S002,Chicken Burger,700,,No,No,7140.0,cold,5.5,1.1
694,Tuesday,S002,Chicken Burger,700,,No,No,6460.0,rainy,5.5,1.1
695,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,cold,5.5,1.1
696,Thursday,S002,Chicken Burger,700,,No,No,8160.0,cold,5.5,1.1
697,Friday,S002,Chicken Burger,700,,No,No,9180.0,rainy,5.5,1.1
698,Saturday,S002,Chicken Burger,700,,No,No,9350.0,humid,5.5,1.1
699,Sunday,S002,Chicken Burger,700,,No,No,9180.0,very cold,5.5,1.1
700,Monday,S002,Chicken Burger,700,,No,No,7140.0,hot,5.5,1.1
701,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,very cold,5.5,1.1
702,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,cold,5.5,1.1
703,Thursday,S002,Chicken Burger,700,,No,No,7990.0,hot,5.5,1.1
704,Friday,S002,Chicken Burger,700,,No,No,10370.0,cold,5.5,1.1
705,Saturday,S002,Chicken Burger,700,,No,No,9520.0,humid,5.5,1.1
706,Sunday,S002,Chicken Burger,700,,No,No,9010.0,rainy,5.5,1.1
707,Monday,S002,Chicken Burger,700,,No,No,6800.0,humid,5.5,1.1
708,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,cold,5.5,1.1
709,Wednesday,S002,Chicken Burger,700,,No,No,7310.0,hot,5.5,1.1
710,Thursday,S002,Chicken Burger,700,,No,No,7650.0,rainy,5.5,1.1
711,Friday,S002,Chicken Burger,700,,No,No,10200.0,cold,5.5,1.1
712,Saturday,S002,Chicken Burger,700,,No,No,9180.0,humid,5.5,1.1
713,Sunday,S002,Chicken Burger,700,,No,No,9520.0,hot,5.5,1.1
714,Monday,S002,Chicken Burger,700,,No,No,6460.0,humid,5.5,1.1
715,Tuesday,S002,Chicken Burger,700,,No,No,6800.0,rainy,5.5,1.1
716,Wednesday,S002,Chicken Burger,700,,No,No,7140.0,very hot,5.5,1.1
717,Thursday,S002,Chicken Burger,700,,No,No,7650.0,very cold,5.5,1.1
718,Friday,S002,Chicken Burger,700,,No,No,9860.0,humid,5.5,1.1
719,Saturday,S002,Chicken Burger,700,,No,No,9520.0,hot,5.5,1.1
720,Sunday,S002,Chicken Burger,700,,No,No,9180.0,humid,5.5,1.1
721,Monday,S002,Chicken Burger,700,,No,No,7480.0,cold,5.5,1.1
722,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,cold,5.5,1.1
723,Wednesday,S002,Chicken Burger,700,,No,No,7650.0,cold,5.5,1.1
724,Thursday,S002,Chicken Burger,700,,No,No,7310.0,humid,5.5,1.1
725,Friday,S002,Chicken Burger,700,,No,No,9520.0,rainy,5.5,1.1
726,Saturday,S002,Chicken Burger,700,,No,No,9010.0,very hot,5.5,1.1
727,Sunday,S002,Chicken Burger,700,,No,No,10030.0,cold,5.5,1.1
728,Monday,S002,Chicken Burger,700,,No,No,6460.0,very hot,5.5,1.1
729,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,cold,5.5,1.1
730,Wednesday,S002,Chicken Burger,700,,No,No,8840.0,rainy,5.5,1.1
731,Thursday,S002,Chicken Burger,700,,No,No,10200.0,hot,5.5,1.1
732,Friday,S002,Chicken Burger,700,,No,No,9180.0,humid,5.5,1.1
733,Saturday,S002,Chicken Burger,700,,No,No,10540.0,cold,5.5,1.1
734,Sunday,S002,Chicken Burger,700,,No,No,10200.0,cold,5.5,1.1
735,Monday,S002,Chicken Burger,700,,No,No,7140.0,very cold,5.5,1.1
736,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,hot,5.5,1.1
737,Wednesday,S002,Chicken Burger,700,,No,No,7650.0,very cold,5.5,1.1
738,Thursday,S002,Chicken Burger,700,,No,No,7650.0,rainy,5.5,1.1
739,Friday,S002,Chicken Burger,700,,No,No,10540.0,cold,5.5,1.1
740,Saturday,S002,Chicken Burger,700,,No,No,9350.0,rainy,5.5,1.1
741,Sunday,S002,Chicken Burger,700,,No,No,9690.0,hot,5.5,1.1
742,Monday,S002,Chicken Burger,700,,No,No,7310.0,very cold,5.5,1.1
743,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,rainy,5.5,1.1
744,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,cold,5.5,1.1
745,Thursday,S002,Chicken Burger,700,,No,No,8160.0,hot,5.5,1.1
746,Friday,S002,Chicken Burger,700,,No,No,10880.0,cold,3.2,1.3
747,Saturday,S002,Chicken Burger,700,,No,No,10710.0,cold,3.2,1.3
748,Sunday,S002,Chicken Burger,700,,No,No,9520.0,humid,3.2,1.3
749,Monday,S002,Chicken Burger,700,,No,No,7650.0,cold,3.2,1.3
750,Tuesday,S002,Chicken Burger,700,,No,No,7140.0,rainy,3.2,1.3
751,Wednesday,S002,Chicken Burger,700,,No,No,7990.0,cold,3.2,1.3
752,Thursday,S002,Chicken Burger,700,,No,No,8330.0,cold,3.2,1.3
753,Friday,S002,Chicken Burger,700,,No,No,9860.0,very hot,3.2,1.3
754,Saturday,S002,Chicken Burger,700,,No,No,9520.0,rainy,3.2,1.3
755,Sunday,S002,Chicken Burger,700,,No,No,9520.0,humid,3.2,1.3
756,Monday,S002,Chicken Burger,700,,No,No,7140.0,humid,3.2,1.3
757,Tuesday,S002,Chicken Burger,700,,No,No,7140.0,very cold,3.2,1.3
758,Wednesday,S002,Chicken Burger,700,,No,No,7820.0,hot,3.2,1.3
759,Thursday,S002,Chicken Burger,700,,No,No,8160.0,hot,3.2,1.3
760,Friday,S002,Chicken Burger,700,,No,No,9690.0,rainy,3.2,1.3
761,Saturday,S002,Chicken Burger,700,,No,No,10030.0,hot,3.2,1.3
762,Sunday,S002,Chicken Burger,700,,No,No,9520.0,very hot,3.2,1.3
763,Monday,S002,Chicken Burger,700,,No,No,7140.0,humid,3.2,1.3
764,Tuesday,S002,Chicken Burger,700,,No,No,7650.0,cold,3.2,1.3
765,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,humid,3.2,1.3
766,Thursday,S002,Chicken Burger,700,,No,No,7480.0,rainy,3.2,1.3
767,Friday,S002,Chicken Burger,700,,No,No,11050.0,cold,3.2,1.3
768,Saturday,S002,Chicken Burger,700,,No,No,10030.0,very cold,3.2,1.3
769,Sunday,S002,Chicken Burger,700,,No,No,9520.0,very cold,3.2,1.3
770,Monday,S002,Chicken Burger,700,,No,No,6970.0,rainy,3.2,1.3
771,Tuesday,S002,Chicken Burger,700,,No,No,7650.0,cold,3.2,1.3
772,Wednesday,S002,Chicken Burger,700,,No,No,7650.0,hot,3.2,1.3
773,Thursday,S002,Chicken Burger,700,,No,No,7310.0,rainy,3.2,1.3
774,Friday,S002,Chicken Burger,700,,No,No,10880.0,cold,3.2,1.3
775,Saturday,S002,Chicken Burger,700,,No,No,10030.0,humid,3.2,1.3
776,Sunday,S002,Chicken Burger,700,,No,No,9690.0,hot,3.2,1.3
777,Monday,S002,Chicken Burger,700,,No,No,7310.0,cold,3.2,1.3
778,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,very cold,3.2,1.3
779,Wednesday,S002,Chicken Burger,700,,No,No,7310.0,rainy,3.2,1.3
780,Thursday,S002,Chicken Burger,700,,No,No,8160.0,rainy,3.2,1.3
781,Friday,S002,Chicken Burger,700,,No,No,10030.0,humid,3.2,1.3
782,Saturday,S002,Chicken Burger,700,,No,No,10710.0,cold,3.2,1.3
783,Sunday,S002,Chicken Burger,700,,No,No,9860.0,humid,3.2,1.3
784,Monday,S002,Chicken Burger,700,,No,No,6800.0,rainy,3.2,1.3
785,Tuesday,S002,Chicken Burger,700,,No,No,7310.0,humid,3.2,1.3
786,Wednesday,S002,Chicken Burger,700,,No,No,6970.0,rainy,3.2,1.3
787,Thursday,S002,Chicken Burger,700,,No,No,8330.0,cold,3.2,1.3
788,Friday,S002,Chicken Burger,700,,No,No,11050.0,cold,3.2,1.3
789,Saturday,S002,Chicken Burger,700,,No,No,9690.0,rainy,3.2,1.3
790,Sunday,S002,Chicken Burger,700,,No,No,9520.0,humid,3.2,1.3
791,Monday,S002,Chicken Burger,700,,No,No,6970.0,rainy,3.2,1.3
792,Tuesday,S002,Chicken Burger,700,,No,No,6970.0,very cold,3.2,1.3
793,Wednesday,S002,Chicken Burger,700,,No,No,7480.0,hot,3.2,1.3
794,Thursday,S002,Chicken Burger,700,,No,No,7820.0,very hot,3.2,1.3
795,Friday,S002,Chicken Burger,700,,No,No,10540.0,cold,3.2,1.3
796,Saturday,S002,Chicken Burger,700,,No,No,10540.0,cold,3.2,1.3
797,Sunday,S002,Chicken Burger,700,,No,No,10370.0,cold,3.2,1.3
798,Monday,S002,Chicken Burger,700,,No,No,7140.0,humid,3.2,1.3
799,Tuesday,S002,Chicken Burger,700,,No,No,7820.0,cold,3.2,1.3
801,Thursday,S002,Chicken Br,700,,No,No,48.0,cold,3.2,1.3
802,Friday,S002,Chicken Br,700,,No,No,59.0,humid,3.2,1.3
803,Saturday,S002,Chicken Br,700,,No,No,61.0,cold,3.2,1.3
804,Sunday,S002,Chicken Br,700,,No,No,57.0,very cold,3.2,1.3
805,Monday,S002,Chicken Br,700,,No,No,41.0,very hot,3.2,1.3
806,Tuesday,S002,Chicken Br,700,,No,No,43.0,very cold,3.2,1.3
807,Wednesday,S002,Chicken Br,700,,No,No,42.0,rainy,3.2,1.3
808,Thursday,S002,Chicken Br,700,,No,No,46.0,humid,3.2,1.3
809,Friday,S002,Chicken Br,700,,No,No,61.0,hot,3.2,1.3
810,Saturday,S002,Chicken Br,700,,No,No,57.0,rainy,3.2,1.3
811,Sunday,S002,Chicken Br,700,,No,No,53.0,rainy,3.2,1.3
812,Monday,S002,Chicken Br,700,,No,No,40.0,very cold,3.2,1.3
813,Tuesday,S002,Chicken Br,700,,No,No,43.0,humid,3.2,1.3
814,Wednesday,S002,Chicken Br,700,,No,No,46.0,cold,3.2,1.3
815,Thursday,S002,Chicken Br,700,,No,No,47.0,hot,3.2,1.3
816,Friday,S002,Chicken Br,700,,No,No,60.0,humid,3.2,1.3
817,Saturday,S002,Chicken Br,700,,No,No,61.0,cold,3.2,1.3
